56705	rtsva (')tshong	8.0	odd4;mixed14
55965	tshogs can grol (ba'i) rgal (po)	8.0	odd4;mixed10
55933	tsher ma bkrugs pa (dkrugs pa)	8.0	odd4;mixed10
55635	tshig gong ma dang [sbyor ba	8.0	odd4;mixed9
55632	tshig gi(s) mjug ('jug)	8.0	odd4;mixed11
55323	smon lam (ma) (b)rtags pa	8.0	odd4;mixed12
55279	bal ~~'i spang(s) pa	8.0	odd4;mixed12
55197	smad g-yogs dang stod g-yog su bcas pa	8.0	odd4;mixed11
55090	(khyod ni ya rabs) rmad cig lags	8.0	odd4;mixed11
55014	dmigs (sgo nas)	8.0	odd4;mixed8
54827	mos pa('i mtshan nyid kyi) sgom lam	8.0	odd4;mixed9
54803	mon sran dkar po (dkar ru)	8.0	odd4;mixed8
54786	mog mog par bya ba (byas pa)	8.0	odd4;mixed8
54735	med pa'i rgyur sgro 'dogs pa (pa'i mtshan nyid)	8.0	odd4;mixed10
54706	bla (na) med (pa)	8.0	odd4;mixed8
54528	(sems can) sdug bsngal mun 'thoms la	8.0	odd4;mixed9
54466	mi'i rigs sna tshogs (kyi ming) la	8.0	odd4;mixed9
54108	mi phyed gtsug na [nor bu	8.0	odd4;mixed8
54081	~~ra brjes (rjes) pa la chos mi bshad	8.0	odd4;mixed10
54075	~~ra 'greng ste bshang gci (lci) mi bya	8.0	odd4;mixed9
53820	yul gyi mi [dag	8.0	odd4;mixed10
53662	~~'i sgo nga'i spubs kyi sgrib(s) pa	8.0	odd4;mixed12
53325	sbyor ba la (bsgyur ba la) ldem por dgongs pa	8.0	odd4;mixed10
52932	spyan dkar nag ~~padma'i 'dab ma'i mdangs (pa) lta bu	8.0	odd4;mixed13
52703	dbyen [byas	8.0	odd4;mixed10
52614	(dbyangs sprin) rab tu 'byung ba	8.0	odd4;mixed14
52592	~~drug (b)cu'i ming la	8.0	odd4;mixed13
52543	dbugs ma byung ba (phyin pa)	8.0	odd4;mixed9
52415	dbang po'i [mchod sdong	8.0	odd4;mixed11
52240	blo (ni) sbyangs (pa)	8.0	odd4;mixed8
52039	bram ze('i) las rnam pa drug gi ming la--	8.0	odd4;mixed10
51933	byed du bcug [nas	8.0	odd4;mixed8
51809	byin pa ri dvags aee Ne ya'i lta bu	8.0	odd4;mixed8
51733	phan tshun du ~~su 'gyur ~~dang phan pa'i sems su 'gyur te	8.0	odd4;mixed10
51615	~~me tog (che)	8.0	odd4;mixed9
51471	bzung (gzung) bar ~~'i phyir	8.0	odd4;mixed11
51395	~~'i 'od kyi rgyal po sman gyi bla ~~'i 'od kyi rgyal po	8.0	odd4;mixed8
51331	bud med kyis grub pa thob pa('i gtam rgyud)	8.0	odd4;mixed11
50299	(phyi 'phrod)	8.0	odd4;mixed12
50083	phebs par (pa'i) gsar (sar) gnas 'debs pa	8.0	odd4;mixed11
49022	~~yan lag bzhi (pa)	8.0	odd4;mixed9
48913	dpal ldan dus 'khor ('pho med thog ma tha ma med)	8.0	odd4;mixed9
48450	snod spyad ['ged pa	8.0	odd4;mixed8
48219	~~(med ?)	8.0	odd4;mixed8
48062	rnam par rig (par) byed (pa) ma yin pa	8.0	odd4;mixed9
47899	(rnam par) gdags pa	8.0	odd4;mixed9
47889	~~snga nas ~~mnyam pa nyid	8.0	odd4;mixed13
47790	~~sa (bar) gnon pa	8.0	odd4;mixed9
47411	gnod pa(r) sngo (bdo) ba med cing	8.0	odd4;mixed10
47273	~~gyi rnam par g-yeng ba	8.0	odd4;mixed11
47115	(dog) sas ~~ro	8.0	odd4;mixed9
46972	(steng gi) nam mkhar 'gro ba	8.0	odd4;mixed9
46858	nang (yongs su spras pa)	8.0	odd4;mixed9
46778	(nags mdab) nags ldan	8.0	odd4;mixed10
46530	sdong ris ('khyil pa)	8.0	odd4;mixed10
46412	sdug bsngal mthar [phyin pa	8.0	odd4;mixed9
46366	sdig pa'i grogs po (dang) (b)rten pa	8.0	odd4;mixed13
46302	ldog pa('i phyogs kyi rten can gyi) gzung rtog	8.0	odd4;mixed9
45965	rdo rje ljon pa (lhun pa'i) zer ba'i rgyal mtshan	8.0	odd4;mixed10
45795	('dren pa'i) byin	8.0	odd4;mixed11
45547	~~ma yin (pa)	8.0	odd4;mixed8
45404	gzhan na aang gu zhes ~~brtag go	8.0	odd4;mixed11
45376	'du shes (med pa'i) 'gog pa	8.0	odd4;mixed9
45154	mdor (bsdus te) bstan na	8.0	odd4;mixed9
44863	~~zla (ba)	8.0	odd4;mixed9
44694	bde [mchog	8.0	odd4;mixed13
44374	bdag gi gzugs kyi grib ma (mthong ba)	8.0	odd4;mixed10
44102	dril bu g-yer kha'dra ba (')khrol ba	8.0	odd4;mixed13
44017	dri ma … skyon (nyes pa)	8.0	odd4;mixed8
44015	dri ma kun (tu) bral (ba)	8.0	odd4;mixed8
43830	~~'i pha rol tu phyin pa drug yongs suMrdzogs par byed pa	8.0	odd4;mixed13
43820	don yod rnam (par) gnon (pa)	8.0	odd4;mixed9
43656	don gyi mthar thug pa (gtugs pa)	8.0	odd4;mixed9
43560	~~kyi mtshan nyid kyi(s) 'brel ba	8.0	odd4;mixed11
42818	dar zab sbugs las byung ba (dang po las byung ba)	8.0	odd4;mixed8
42711	~~rnams (la) mngon par dga' ba	8.0	odd4;mixed11
42706	dad pas rjes su sbyin par byed pa (mtshun 'thor ba)	8.0	odd4;mixed10
42647	skya reng(s) ~~	8.0	odd4;mixed9
42422	~~kyi zag pa (rnams) bsdam pa'i phyir	8.0	odd4;mixed12
42365	mthus (b)rtser (ba)	8.0	odd4;mixed12
42151	thos pa 'dzin pa'i (shes pa)	8.0	odd4;mixed8
42047	thogs pa (shin tu phra mo) kun tu rmongs pa	8.0	odd4;mixed8
41935	~~la dad pa(r) rab tu sgom pa	8.0	odd4;mixed9
41913	(theg chen) sgom lam gyi byed pa	8.0	odd4;mixed10
41662	thal ba'i sor ris (sol ris) gsum mtshan can	8.0	odd4;mixed8
41661	thal ba'i sor ris (sol ris)	8.0	odd4;mixed8
41593	thams cad rnam par ['gyed	8.0	odd4;mixed12
41536	bzhi bcu (tham pa)	8.0	odd4;mixed8
41535	bdun bcu (tham pa)	8.0	odd4;mixed8
41534	drug cu (tham pa)	8.0	odd4;mixed8
41532	brgyad cu (tham pa)	8.0	odd4;mixed8
41531	brgya (tham pa)	8.0	odd4;mixed8
40705	ltebs pa (stebs pa)	8.0	odd4;mixed9
40557	g-yeng bar ~~	8.0	odd4;mixed8
40442	rtog ge'i spyod pa ma yin pa (spyod yul ma yin pa)	8.0	odd4;mixed9
40418	rten pa (brten pa) med pa	8.0	odd4;mixed9
40415	rten du yod pa'i (rten du gyur pa) gzugs su yod pa'i phyir	8.0	odd4;mixed8
40219	bteg(s) 'deg(s) pa	8.0	odd4;mixed14
40055	gtum bo dkar po (khro bo) chen po'i sgrub thabs	8.0	odd4;mixed8
40010	gti mug med (pa'i) rgyal (po)	8.0	odd4;mixed10
39821	ta la'i lo ma ltar ([ltab	8.0	odd4;mixed11
39675	snyog(s) snyeg(s) pa	8.0	odd4;mixed16
39217	(g)nyi (ma)	8.0	odd4;mixed10
39187	gnyan yod (mnyan yod)	8.0	odd4;mixed10
39070	nyes pa ngor (brjod pa)	8.0	odd4;mixed9
39011	bdag ni [nye	8.0	odd4;mixed9
38994	(nye bar) so spyong byed pa	8.0	odd4;mixed8
38766	nyi ma'i 'od byed pa (sgron ma) zhes bya ba'i ting nge 'dzin	8.0	odd4;mixed9
38589	(nyan thos kyi) theg pa la yang dag par zhugs pa	8.0	odd4;mixed9
38522	brjod du med pas (pa'i) yang brjod du med pa la(s) bsgred pa	8.0	odd4;mixed11
38519	brjod du med pas kyang (pa'i yang) brjod du	8.0	odd4;mixed10
38367	rjes su [mthun	8.0	odd4;mixed12
38290	rjes khol gyi (rje gol gyi) mtshan nyid kyi 'brel ba	8.0	odd4;mixed8
38160	'jug pa('i phyogs kyi rten can gyi) gzung rtog	8.0	odd4;mixed9
37918	'jig rten 'das (par smra ba'i) sde	8.0	odd4;mixed9
37782	('jam shing) mnyen pa	8.0	odd4;mixed11
37643	'jam pa'i rdo rje dpa' bo gcig (tu grub) pa'i sgrub thabs	8.0	odd4;mixed8
37178	g-yeng ba ma ~~	8.0	odd4;mixed8
37146	mchi mas brnangs te 'khod do ('dug go)	8.0	odd4;mixed8
37096	(chos la) mthu tshol ba	8.0	odd4;mixed8
36866	chos mngon pa'i (mdzod kyi) 'grel pa gnad kyi sgron me	8.0	odd4;mixed10
36591	che bzhi rmas pa (smras pa)	8.0	odd4;mixed9
36586	spyis (phyis) brtsan po 'am spyi gtol (rtol)	8.0	odd4;mixed13
36034	bcom (b)rlag (pa)	8.0	odd4;mixed11
35972	bcom ldan 'das kyis gnang ba (snang ba)	8.0	odd4;mixed9
35966	bcom ldan 'das kyi ltar nyan pa dang (ltar nyan nas)	8.0	odd4;mixed9
35835	khab kyis gcags (bcags pa)	8.0	odd4;mixed9
35784	gcig pur (gcig tu) dben pa	8.0	odd4;mixed8
35729	gcig (gi … gcig)	8.0	odd4;mixed8
35677	cung zad (ci 'ang) mi nus	8.0	odd4;mixed8
35171	mngon par (shin tu) 'phags pa	8.0	odd4;mixed8
35158	mngon par rdzogs par (')tshang rgya bar 'gyur (ba)	8.0	odd4;mixed13
35125	mngon par spro bar bya ba (bgyi ba)	8.0	odd4;mixed8
34925	dngos po med (pa) las byung (ba)	8.0	odd4;mixed8
34444	(bdag nyid la) bsgrubs	8.0	odd4;mixed8
34247	brgya byin mtshon cha ('dra ba lags)	8.0	odd4;mixed10
34057	sgrub pa'i (mtshan nyid kyi) sgom lam	8.0	odd4;mixed11
33962	sgrag(s) sgrog(s) pa	8.0	odd4;mixed16
33858	sgra grag par 'phog(s) (phog) pa	8.0	odd4;mixed14
33656	lus sgu (rgu) bas 'khar (mkhar) ba la brten pa	8.0	odd4;mixed12
33610	rgyun yang dag par bcad pa (gcad pa)	8.0	odd4;mixed8
33591	rgyun du 'jugs pa (zhugs pa)	8.0	odd4;mixed9
33152	rgyal po gzhugs pa (bzhugs pa)	8.0	odd4;mixed10
33051	khor yug rgyan gyi (rnam pa yid 'ong ldan)	8.0	odd4;mixed10
33016	rgya mtsho'i ngogs na (ngos nas) gnas pa rnams kyi	8.0	odd4;mixed9
33003	rgya mtsho chen po (lta bu'i) 'od zab mo 'chang ba	8.0	odd4;mixed9
32849	'gro bar bya ba ('gros pa)	8.0	odd4;mixed9
32730	'gyod pa [skyes pa	8.0	odd4;mixed9
32510	ma sha ka mgron ('gron) bu brgya(d) bcu'i rin	8.0	odd4;mixed15
32379	mgo bong [bu'i	8.0	odd4;mixed8
32169	(dgra bcom) chos skyobs	8.0	odd4;mixed10
32045	dge slong gi (dge slong ma'i) dngos po	8.0	odd4;mixed9
32013	dge sbyong gi skyon du brtsi ba (rtsi ba'i ming) la	8.0	odd4;mixed10
32002	~~la mgu ('gu) bar bya ba	8.0	odd4;mixed9
31954	dge ba mi sbyoms pa (choms pa)	8.0	odd4;mixed9
31919	dge 'dun gyi dbyen byas pa (byed pa)	8.0	odd4;mixed8
31916	dge 'dun gyi 'du ba'i sgo 'phrog ba (phrogs pa)	8.0	odd4;mixed10
31764	dga' (ba) mtha' yas grags (pa)	8.0	odd4;mixed8
31762	dga' ba chen pos (mo) tshims (tshim) pa	8.0	odd4;mixed11
31573	glang po che'i lta stangs kyis bltas nas (ltas nas)	8.0	odd4;mixed9
31572	glang po che'i gnya' (gnyar) gzhon (zhon) pa	8.0	odd4;mixed13
31565	(glang po che) pa ri le ya'i nags	8.0	odd4;mixed10
31562	glang po che ltar 'gyin zhing ('gying zhing) bzhud pa	8.0	odd4;mixed13
31286	grang ba dang dro ba (zhes bya'i bya)	8.0	odd4;mixed9
31245	grag pa ('grag pa	8.0	odd4;mixed9
31207	(gyen du) ma 'phags pa	8.0	odd4;mixed8
31121	gos zas kyis ['tsho ba	8.0	odd4;mixed9
31028	gong ma dang sbyor ba (tshig ~~)	8.0	odd4;mixed9
30746	gang tshul bzhin (tshul shing) mang po sbyin par 'os pa	8.0	odd4;mixed12
30745	gang tsam las mthor (mtho bar)	8.0	odd4;mixed9
30744	gnya' shing ~~ (b)lta ba	8.0	odd4;mixed8
30594	'khrug(s) par (ma) mi 'gyur	8.0	odd4;mixed13
30568	'khris pa (khris pa)	8.0	odd4;mixed9
30336	'khor kun tu [grags pa	8.0	odd4;mixed12
30298	'khar ba la bsten pa (brten pa)	8.0	odd4;mixed9
29951	khri'i rkang pa ['chos	8.0	odd4;mixed11
29819	khyebs pa (khebs pa)	8.0	odd4;mixed9
29711	khyim gyi dang ra (gting ra')	8.0	odd4;mixed10
29549	khong du (thugs su) chud pa	8.0	odd4;mixed9
29475	khur mang(s) = khur mang pa	8.0	odd4;mixed8
29312	(kha long)	8.0	odd4;mixed9
29220	kha zur (kha sur)	8.0	odd4;mixed8
29182	aut pA Tita (aud ghA Tita)	8.0	odd4;mixed9
28995	bskos (bskas) pa 'du ba'i sa ('dul ba'i sa	8.0	odd4;mixed12
28612	skyes bus ma ([byed pa	8.0	odd4;mixed10
28536	skyes nas (skye gnas) myong bar 'gyur ba	8.0	odd4;mixed10
28405	skye bo dga' (bar) mdzad (pa	8.0	odd4;mixed8
28126	skum(s) = shum pa	8.0	odd4;mixed8
27684	~~mi g-yo ba	8.0	odd4;mixed8
26908	sa mu da ye&nva ya dznyA na kShAn ti:	8.0	odd4;mixed9
26757	kun tu rab tu (['ur	8.0	odd4;mixed10
26642	kun tu rgyu ba(r) (byed pa	8.0	odd4;mixed10
26532	ku sha gtsang (rtsa	8.0	odd4;mixed13
51634	~~'phags pa spyan ras gzigs dbang phyug lag pa stong dang mig stong dang ldan pa'i cho ga zhib mo	7.8	len97;odd2;mixed8
43459	~~gtsug tor nas byung ba'i gdugs dkar po can gzhan gyis mi thub pa phyir zlog pa chen mo mchog tu grub pa	7.8	len105;odd2;mixed7
41426	sems can rnams la chags byas na yang dag nyid la kun nas sgrib skyo ba'i sems kyang 'jig par byed ~~mya ngan gdung bar 'gyur	7.7	len124;odd2;mixed5
43463	~~gtsug tor nas byung ba'i gdugs dkar mo can gzhan gyis mi thub ma zhes bya ba'i dkyil 'khor gyi cho ga	7.7	len103;odd2;mixed7
43342	~~thams cad kyi sku gsung thugs kyi gsang chen gsang ba 'dus pa zhes bya ba brtag pa'i rgyal po chen po	7.7	len103;odd2;mixed7
63844	~~'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan zhes bya ba'i 'grel pa rtogs par dka' ba'i snang ba zhes bya ba'i 'grel bshad	7.6	len132;odd2;mixed4
43357	~~thams cad kyi byin gyi rlabs sems can la gzigs shing sangs rgyas kyi zhing gi bkod pa kun tu ston pa	7.6	len102;odd2;mixed7
102707	sa ra svan too	7.5	odd4;mixed7
101604	shva shu roo	7.5	odd4;mixed7
98428	rab tu 'gyed du	7.5	odd4;mixed7
97875	g-yul zhugs	7.5	odd4;mixed7
97844	g-yas pa'i lha nga	7.5	odd4;mixed7
88371	bee shva na rI	7.5	odd4;mixed7
80767	dvan dva	7.5	odd4;mixed7
70460	'khor lo chen po (rab tu) 'jug pa'i ye shes kyi phyag rgya	7.5	odd4;mixed7
67914	klab pa <lva ba>	7.5	odd4;mixed7
67585	kun tu rgyu ba(r byed pa)	7.5	odd4;mixed7
67135	ri dvags ~~	7.5	odd4;mixed7
67063	(aa sma) gar ba	7.5	odd4;mixed7
66777	lhag ma (lus pa)	7.5	odd4;mixed7
66592	pus mo g-yas pa'i ~~	7.5	odd4;mixed7
65604	(lha mo) srog sgrub lcags phur ma rang byung rgyal mo	7.5	odd4;mixed7
63622	shin tu yangs pa(r bya ba)	7.5	odd4;mixed7
63052	lo rang (dang ?) nyan	7.5	odd4;mixed7
62374	(de dag gis) lan ma lon	7.5	odd4;mixed7
61879	rim 'gro (bya ba)	7.5	odd4;mixed7
61031	(rab tu) thob	7.5	odd4;mixed7
61009	(rab tu) gtong ba	7.5	odd4;mixed7
60997	(rab tu) brjod pa	7.5	odd4;mixed7
60929	(rab tu) gang ba	7.5	odd4;mixed7
60328	yongs su (rab tu) brtsom ste	7.5	odd4;mixed7
60327	yongs su (rab tu) skyes pa	7.5	odd4;mixed7
60306	yongs su rdzogs (par 'gyur pa)	7.5	odd4;mixed7
60274	yongs su smin pa(r bya ba)	7.5	odd4;mixed7
59323	yang dag par (rab tu) 'jug	7.5	odd4;mixed7
58074	bzhed (pa yin)	7.5	odd4;mixed7
56877	g-yul 'gyed du ~~	7.5	odd4;mixed7
54199	(mi zer bar) 'dug nas	7.5	odd4;mixed7
50532	(rje btsun ~~)	7.5	odd4;mixed7
49047	slob dpon (gyi) ~~	7.5	odd4;mixed7
47611	rnam dag (gi mtshan nyid kyi) sgom lam	7.5	odd4;mixed7
47130	nor rgyas (kyi bu)	7.5	odd4;mixed7
47113	(dog) sas ~~	7.5	odd4;mixed7
45335	'du ba (yod pa)	7.5	odd4;mixed7
44256	'phags ma gdugs dkar (po can)	7.5	odd4;mixed7
43750	g-yog 'khor ~~	7.5	odd4;mixed7
43198	de lta bu (yin pa)	7.5	odd4;mixed7
40355	rtag [re	7.5	odd4;mixed7
39992	gtam (bya ba)	7.5	odd4;mixed7
39822	[ta lor	7.5	odd4;mixed7
39763	bsnyen bkur ma lags pa (yin pa)	7.5	odd4;mixed7
39626	snying po ma yin (pa med) par gyur pa	7.5	odd4;mixed7
39199	gnya' shing gang tsam du blta ba (lta ba)	7.5	odd4;mixed7
36749	chos kyi gtam (bya ba)	7.5	odd4;mixed7
35439	sngon gyi rgyal [bas zhugs pa	7.5	odd4;mixed7
31802	legs pa(r) ~~	7.5	odd4;mixed7
30887	gu gu lu (gu gul)	7.5	odd4;mixed7
30436	'khor lo chen po (rab tu) 'dzug pa'i ye shes kyi phyag rgya	7.5	odd4;mixed7
29583	aaSh TA wa kSha NA:	7.5	odd4;mixed7
29334	aaSh TA da sha dhA ta wa:	7.5	odd4;mixed7
29232	(kha ra)	7.5	odd4;mixed7
27558	ma hA wyU ho (nA ma sa mA dhi:	7.5	odd4;mixed7
43461	~~gtsug tor nas byung ba'i gdugs dkar mo can gzhan gyis mi thub pa zhes bya ba'i nye bar bshad pa	7.3	len97;odd2;mixed7
30160	(a'arya) DA ki nI wa dzra pany dza ra ma hA tan tra rA dza kal pa nA ma mu kha ban dha	7.3	len86;odd2;mixed8
63816	~~stong phrag nyi shu lnga pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi 'grel pa	7.2	len94;odd2;mixed7
41232	mda' gnam rgyang du 'phangs ('phags) pa'am mda' rtse mo gyen du bstan te 'phangs pa	7.2	len83;odd2;mixed8
105166	aa dhva ryu	7.0	odd4;mixed6
105165	aa dhva ra	7.0	odd4;mixed6
71608	glal ba = g-yal ba	7.0	odd4;mixed6
69051	skyo bsangs ma <ku re>	7.0	odd4;mixed6
67057	aa shva gan dha	7.0	odd4;mixed6
61119	~~ (ra) mdzad pa	7.0	odd4;mixed6
58839	de la'ang mi khro ~~ni gnas min ~~ smad pa'i gnas	7.0	odd4;mixed6
56009	tshogs su 'gyur [ba	7.0	odd4;mixed6
55803	mi g-yo ba'i ~~	7.0	odd4;mixed6
53454	ma mngon par zhen pa (med ?)	7.0	odd4;mixed6
52680	dbyug gum (gu ma) spun gsum	7.0	odd4;mixed6
49696	spre'u brgyad pa mi g-yo ba ~~	7.0	odd4;mixed6
48689	mi g-yo sngon po ~~	7.0	odd4;mixed6
43318	(de bzhin dpa' bo) rdo rje dpal	7.0	odd4;mixed6
38188	chos gos kyi grva nas ~~	7.0	odd4;mixed6
37594	rta mgrin shva na bzhi skor ~~	7.0	odd4;mixed6
37314	mchod (pa bya ba)	7.0	odd4;mixed6
36624	chen por gyur [pa	7.0	odd4;mixed6
35699	co to (co do)	7.0	odd4;mixed6
29571	khon (du 'dzin pa)	7.0	odd4;mixed6
29290	aan ta: pU ti ra wa sru tA	7.0	odd4;mixed6
29158	kha drang du mi btub (mi rang ba)	7.0	odd4;mixed6
28527	ya dvA ta dvA pra ti prA bhri tam	7.0	odd4;mixed6
28166	sko sko (ko ko) glang po che'i lta bu	7.0	odd4;mixed6
27535	aar ha dva dha	7.0	odd4;mixed6
27501	mi g-yo ba sngon po ~~	7.0	odd4;mixed6
26729	aa wa lo ki te shva ra	7.0	odd4;mixed6
26452	kam ba la dang aa shva ta ra gnyis	7.0	odd4;mixed6
26354	ka ku da: kA tyA ya na:	7.0	odd4;mixed6
48204	~~dpal rdo rje phreng ba mngon par brjod pa rgyud thams cad kyi snying po gsang ba rnam par phye ba	7.0	len99;odd2;mixed6
46392	~~thams cad bzod pa'i lus len pas sems can gyi khams thams cad yongs su mi gtong ba rnams	7.0	len89;odd2;mixed7
43388	~~bdun gyi sngon gyi smon lam gyi khyad par rgyas pa'i gzungs bklag pa'i cho ga mdo sde las btus pa	7.0	len99;odd2;mixed6
49466	~~dbang phyug gi gsang ba'i mdzod thogs pa med pa'i yid bzhin gyi 'khor lo'i snying po	6.8	len86;odd2;mixed7
51664	~~spyod pa la 'jug pa'i rtogs par dka' ba'i gnas gtan la dbab pa zhes bya ba'i gzhung	6.8	len85;odd2;mixed7
63842	~~'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan gyi tshig le'ur byas pa'i 'grel bshad tshig rab tu gsal ba	6.7	len113;odd2;mixed4
64492	~~dang mnyam par sbyor ba mkha' 'gro ma sgyu ma bde mchog gi bgrel pa mnyam sbyor gyi rgyan	6.5	len91;odd2;mixed6
43346	~~thams cad kyi dgongs pa bla na med pa gsang ba rta mchog rol pa'i rgyud chen po	6.5	len81;odd2;mixed7
36930	chos thams cad ni rgyus (kyis) nye bar 'gro ba ste bsgrub pas nye bar gnas pa'i mtshan nyid	6.5	len91;odd2;mixed6
105589	ae ma kva ye	6.5	odd4;mixed5
101551	sha sbar	6.5	odd4;mixed5
66640	lha mang dag gis snyan grags (pa) = lha mang snyan grags	6.5	odd4;mixed5
64544	sangs rgyas sman bla bee D'rya yi 'od	6.5	stack3;odd2;mixed3
62861	legs par grub par byed pa'i ~~rgyud chen po las sgrub pa'i thabs rim par phye pa	6.5	len80;odd2;mixed7
62763	lus tha dad la 'du shes gcig pa dag dper na tshangs ri(g)s kyi lha dag dang po 'byung ba'o	6.5	len90;odd2;mixed6
58113	za za (ma ?)	6.5	odd4;mixed5
52246	blo rnam par gdon mi za ba (ma ?)	6.5	odd4;mixed5
43443	~~snying po yi ge brgya pa'i bsrung ba dang sdig pa bshags pa'i cho ga	6.5	len70;odd2;mixed8
43358	~~thams cad kyi byin gyis brlabs kyi snying po gsang ba ring bsrel gyi za ma tog	6.5	len80;odd2;mixed7
37385	lo bcu (?) drug tu ~~	6.5	odd4;mixed5
37244	mchog tu mdzes par gshegs (pa) = mchog tu	6.5	odd4;mixed5
28613	aa poo ra She ya	6.5	odd4;mixed5
28084	aa pra ti sa ma: kA ye na	6.5	odd4;mixed5
64493	~~dang mnyam par sbyor ba mkha' 'gro ma sgyu ma bde ba'i mchog ces bya ba'i rgyud phyi ma	6.5	len89;odd2;mixed6
64491	~~dang mnyam par sbyor ba mkha' 'gro sgyu ma bde mchog gi rgyud kyi don rnam par bshad pa	6.5	len89;odd2;mixed6
43361	~~thams cad kyi gtsug tor nas byung ba'i gdugs dkar mo'i gzungs kyi sgrub thabs	6.5	len79;odd2;mixed7
43360	~~thams cad kyi gtsug tor nas byung ba gdugs dkar mo can zhes bya ba'i 'grel pa	6.5	len79;odd2;mixed7
63809	~~brgyad stong pa'i bshad pa mngon par rtogs pa'i rgyan gyi snang ba	6.4	len68;odd2;mixed8
43347	~~thams cad kyi dgongs pa yongs su rdzogs par byed pa'i ye shes kyi phyag rgya	6.4	len78;odd2;mixed7
43147	~~zhes bya ba bde bar gshegs pa'i bka' ma lus pa mdor bsdus te bshad pa'i rab tu byed pa	6.4	len88;odd2;mixed6
41083	sangs rgyas rnams dang de yi sras shes rab chen pos gang brtags shing bdag nyid kyis kyang brtag … ~~ de la bshol du ci zhig yod	6.4	len128;odd2;mixed2
64748	seng ge rnam par bsgyings ('gyings) pa zhes bya ba'i ting nge 'dzin	6.3	len67;odd2;mixed9
59553	yi dvags dang sha za dang grul bum dang srul po rnams rnam par sbyong zhing sel ba'i sgrub thabs	6.3	len96;odd2;mixed5
48218	~~thams cad kyi de kho na nyid snang ba zhes bya ba rnams kyi rdo rje'i mgur	6.3	len76;odd2;mixed7
43460	~~gtsug tor nas byung ba'i gdugs dkar mo can zhes bya ba'i gzungs kyi cho ga	6.3	len76;odd2;mixed7
30159	~~zhes bya ba'i rgyud kyi rgyal po chen po'i brtag pa dang po'i rgyal po'i bshad sbyar	6.3	len86;odd2;mixed6
62356	~~zhes bya ba theg pa chen po'i mdo'i 'grel pa de bzhin gshegs pa'i snying po'i rgyan	6.2	len85;odd2;mixed6
54191	~~'i gter mdzod yongs su gang ba'i glu zhes bya ba gnyug ma'i de nyid rab tu ston pa'i rgya cher bshad pa	6.2	len105;odd2;mixed4
63827	~~'bum pa dang nyi khri lnga stong pa dang khri brgyad stong pa'i rgya cher bshad pa	6.2	len84;odd2;mixed6
50177	phyag dang zhabs dpal gyi be'u dang bkra shis dang g-yung drung 'khyil bas brgyan pa	6.2	len84;odd2;mixed6
48914	dpal ldan dri ma dang bral ba'i 'od kyi rgyud la 'jug pa'i bshad sbyar mi g-yo ba'i snying po snang ba	6.1	len102;odd2;mixed4
50723	~~dbang phyug gis dge slong rab gsal gzhon nu la springs pa'i phrin yig	6.0	len71;odd2;mixed7
49463	~~dbang phyug gi mtshan brgya rtsa brgyad pa gzungs sngags dang bcas pa	6.0	len71;odd2;mixed7
43349	~~thams cad kyi chos kyi tshig spros pa med pa'i ye shes kyi phyag rgya	6.0	len71;odd2;mixed7
41839	~~drang srong gar gas ltas kyi rnam pa bstan pa zhes bya ba'i gtsug lag	6.0	len71;odd2;mixed7
34622	~~gzi brjid kyi rgyal po zhes bya ba cho ga zhib mo'i rgyal po chen po'i rgya cher 'grel pa	6.0	len91;odd2;mixed5
105416	aashvattha'i rtsa	6.0	odd2;mixed12
105415	aashvattha thos	6.0	odd2;mixed10
105414	a'ashvattha	6.0	odd2;mixed11
105413	aashvattha	6.0	odd2;mixed10
105408	aashma'i me tog	6.0	odd2;mixed8
103143	sems g-yengaM?? 'khrugs	6.0	odd2;mixed10
102648	sa 'tsho(sa) byin	6.0	odd2;mixed9
102145	shu sgra sgrog+gas??	6.0	odd2;mixed11
93924	!!mtshon cha can	6.0	odd2;mixed8
92434	tsag =btsagtsag tsag byed par 'gyur ba dang	6.0	odd2;mixed10
92203	sman gyi bla beeDUrya'i 'od	6.0	odd2;mixed10
87344	phri shi kha li =brishtsi ka li	6.0	odd2;mixed9
83708	bsdam pa=bsdams pa	6.0	odd2;mixed9
81980	dhvAMkSha	6.0	odd2;mixed9
81091	dul ba['i]lha	6.0	odd2;mixed9
76112	chos dang chos min (gyi)rang bzhin	6.0	odd2;mixed9
73724	nga rgyal las kyang ngagyal??	6.0	odd2;mixed9
71873	dga' ma'i bdag (!!ba'i!!)	6.0	odd2;mixed10
71494	gla rngan bya dga'i chu yi thagis??	6.0	odd2;mixed8
70589	'khrug(sa)par(ma) mi 'gyur	6.0	odd2;mixed17
70486	!!'khyad nas	6.0	odd2;mixed8
70392	'khor gyi ('??)khyams	6.0	odd2;mixed11
70385	('a)khon du 'dzin pa	6.0	odd2;mixed8
70329	mkhyen yang mi 'dri(ba)	6.0	odd2;mixed8
70327	mkhyen bzhin du 'dri(ba)	6.0	odd2;mixed8
70320	mkhyud ('khyud)nas ldang ba'i ma ning	6.0	odd2;mixed11
70115	khru lnga (las)lhags pa	6.0	odd2;mixed10
